class, rating, comment
pos,5,"Muito manero ja to com 6 mas a ultima ta debaixo da minha casa o q quer dizer q a megan fox vai ter q esperar:-P"
pos,5,"Legal	Eu gostei mas como acho as esferas me ajudem"
neg,1,"U um...	N tem como jogar"
pos,5,"Concegui	Fui em namecuzei Reuni as 7 esfera meu 1°desejo q a minha sogra sumice 2° ser o + forte saiadyn do mundo 3° ter + 3 desejo, o 1 come a buma, 2 videu, 3 a titi"
neu,3,"Ei	Como assim 3 pessoas jumtaram as esferas mais se tem apenas 7 como pode ter 21 esferar em seus idiotas"
pos,5,"Soi	Oi"
neu,3,"Não achei nenhuma	Eu fiquei procurando, até cavei a terra e não achei nada."
neg,1,"Aplicativo idiota	Esse aplicativo e uma merda nao baixem"
pos,5,"Anercio	Muito massa quando eu achar as setes esferas eu vou ser um deus."
neg,1,"No é bom	I agora eu fui atras e tinha nada"
pos,5,"Ganhei!!!	Achei todas mas vou esperar ter 20 anos pra ser imortal kkkk!"
pos,5,"kkkkkkkk	vou evitar que o mundo acabe"
neg,1,"Merda total	Puta que pariu sem nocao nen ser chsmado de app"
pos,5,"Fodastico vou ser imortal agora q tenho o radar vou ter o maior kii"
pos,5,"Bom	Se fosse verdade ne? :)"
pos,5,"Legal cara mais naum se escreve cheilong se escreve sheilong"
pos,5,"muito legal	quando eu acha todas as esfera do dragão eu vo pedi para o cheinlong mais deis desejos!"
pos,5,"Duvida?	Ei gente me ajuda, isso funciona mesmo...da para encontra verdadeiras esferas do dragão... por que eu quero mostra para meus coleguinhas na sala de aula..eu sou so uma criança,mas eu entendo bem dessa coisa só pq eu tenho so uns aninhos q eu nao ia saber? Vou completar 26 anos semana q vem...lol"
pos,5,"Motorola Razr i	Muito igual bela aplicação"
pos,5,"Altamente xD"
pos,5,"Sera que presta ?	Presta sim eu consequi reunir 3 bolas e falta 4 bolas o mas tem uma bola que ta na casa do visinho e tem um cachorro que ta senpre latindo pra eu sair e esse negocio de esfera e de.bola mas todas iquais so muda o numero que nao se repete que e de 1 a 7 vc pode baixar eu recomendo e muito bom."
pos,4,"Brisa	Assim q eu juntar as 7 esferas eu vo ressusitar os mamonas assassinas kkkk"
pos,5,"Otimo	Ta no terreno abandonado!  como n pensei nisso?"
pos,5,"Gnardo	Esse aplicativo e muito maneiro e eu sou o fa n1do dragon ball"
pos,5,"Eu	Eu tenho duas esferas aqui. Alguem Ai quer?"
pos,5,"legal	Sério cara esse pessoal que faz isso so pode ser besta...   É legal ser besta kk"
neu,3,"Imposivel	Ta no meu banheiro"
neg,1,"Nada aver	Eu sou fa do anime mas nao gotei achei bobo E sem criatividade"
pos,5,"legal	tenho que juntar logo as esferas para ressuscitar os mamonas assassinas."
pos,5,"k loco é muito legal"
pos,5,"A bola ta casa da vesinha. vou lá?"
pos,4,"lucas	Como fazer pra pega esse rada do dragon"
pos,5,"Achei!!	Achei todas as esferas, agora estou imortal kkkk"
pos,5,"Victor	Cadee as esferas do dragão eu estou perto de uma mas eu acho que esta em cima do meu predio,e como se acha?"
pos,4,"Presiso de ajuda	Quero saber oque é a bolinha que fica piscando no radar"
pos,5,"Uhul	Legal mas eu nunca chego na esfera!!"
pos,4,"Carol	Quando achar as sete vou pedir para ser uma super sayajin"
pos,5,"Sou fã	Quando eu axas as 7, vou pedir pra ressuscitar o o time do cruzeiro kkkk"
pos,5,"Junior	Axé"
pos,5,"...	To quase achando, so preciso atravesar a parede : /"
pos,5,"Muito fera	Muito legal pra zua os amigos"
neu,3,"Seria legal achar alguma coisa de uma forma fictícia neh"
neg,1,"não gostei isso e uma porcaria"
neu,3,"Não percebi	Expliquei como se usa não vi nada xD segui mas até encontrar a bola e muito tempo e não encontrei nada"
pos,5,"Legal achei as 7 esferas do dragão"
pos,5,"Malaka como se pega as esferas"
pos,5,"É ótimo mas faltava rastrear as esferas de verdade kkkkkkkk"
pos,5,"Caio	eu moro num predio e quase cai pela janela kkkkkkkkkk"
pos,5,"Dragon ball	Localiza qe é uma beleza...mas.  kade as esferas qe eu nao acho nunca??? Qero logo fazer meus pedidos e ser imortal"
pos,5,"O melhor! Mas como pega as esferas?"
pos,5,"Kkkkkk, to contigo Alexandre, quando eu conseguir as 7 esferas, eu vou fazer do megaupload um programa legal"
pos,5,"Muito bomb	GosteI  legal. Mass come peg as esferas?"
pos,5,"Muito irado!!	Quando consiguir todas vou reviver o megaupload.. XD"
pos,5,"Eu adorei este aplicativo eu ainda nao peguei nenhuma esvera do dragao e quando eu pegar todas as esveras vou comesar de novo para procurar todas nova"
pos,5,"Doe Brincar com isso	Cara tava tras de uma esfera e ela tava em cima de um muro, eu pulei e me rasguei todo e nao consegui pegar kkkkkkkkkkkkkkkkkk, o celular quase caiu."
pos,4,"Nao achei nenhuma esfera do dragao. Otimo app da para colocar coisas no local q indica e sair na procura."
pos,5,"Exelente!! Depois da atualizacao ficou otimo! Da pra escolher a quantos metros estarao as esferas!"
neg,1,"Merda	Porra vAi toka no cu quem criou essa merda vai pra puta que o pariu"
neg,1,"Isso  e uma bosta mas merda viu	Vao oa puta q pariu com esse jogo"
pos,5,"Foi muiro bom	Foi muiti bom kk Djjh"
pos,5,"Bem legal	Jogo fácil de jogar"
pos,5,"Guilherme	Ele e legal"
neg,1,"não gostei"
neg,1,"Nao funcioná	Porcaria"
pos,5,"muito bom	E bem legal"
pos,5,"Eu tenho flash player 11	Pra quem tem galaxy y ou pocket ou galaxy y é só procurar no google como instalar flash player ,Eu consegui ,posso jogar todos os jogos"
neg,1,"Não quero baixar	Não gosto de baixar coisas pra baixar outras coisas"
pos,5,"Adorei	Quero dar parabéns para os criadores dessas jogo"
pos,5,"Legal muito bom :-)	Bom muito bom eu extalei"
neg,1,"Horrível	se você quiser desbloquear tem que pagar 4 reais vou dar só uma estrela se pudesse dava 0"
pos,5,"Dou5estrelinha	Nao sei  se   e  bom"
pos,5,"Muito bom	Ja joguei o do cupkake e ai vi o do bolo que bom mais nao entraáaaaaaaa"
pos,5,"Bom	Eu amei esse jogo essa pessoas q fala q não e legal e pq não gosta de nada.                           Ne"
pos,5,"Amei exlente	Quero dar parabéns aos cridores da linha BUBADU pois os aplicativos são sensasionss quero baixar tudo da BUBADU é muiitoooo bom!! Parabéns a quem fez exlente qualidade não trava nem nada baixe e não se arrependera!! Como todos os app tem o seu defeito o dele que a sua linha de jogos tem ojetos bloqueados como desbloqueio ?? Obrigada"
pos,4,"Bom...	Eu jogava fazia mini festa de aniversário pros meus bichinhos de pelúcia ai eu tirei porque  tava ocupamdo espaço mas eu gosto do app só demora um pouco pra carregar"
pos,5,"Gostei	É muito legal"
pos,5,"E  Bom"
neu,3,"Ñ sei	Eu ainda não sei que ainda esta baixando"
pos,5,"Deve ser uma delicia!"
pos,5,"Cintia	Deve ser bom pelos comentarios 5 estrellas se for ruim troco as estrellas e nn demorou aki no ,eu tab"
pos,4,"Bm	Pode bxr que e bm msm"
neu,3,"Nao sei	Eu ainda nao sei aida esta baixando mais eu acho q e bom"
pos,5,"Odiooo	Depois q atualizei nao entra mais"
neu,3,"Affs	Meio lento pra baixar , mais to vendo ,,,"
pos,5,"Mais ou menos	Nao entra quando acaba de estalar queria saber como se arranja"
pos,5,"Todoa os jogos da babadu são bons,podem confiar.	Eu tenho os jogos da babadu quase tudo,eu eu não tenho do que reclamar. Tem anuncios é claro mas é só no inicio. Obrigada."
pos,5,"Legal	So q demora de mais pra baixar"
pos,5,"Adogo	Adorei este jogo"
pos,5,"Bom	Parece de verdade"
pos,5,"Eee  bom	Ele e um jogo q da para passar o tempo mais nao e viciante recomendo para criaças"
neg,1,"Nao sei	Ta demorando de mais"
neg,1,"Demoraaaaa	Demora um seculo pra baixar"
neg,1,"Que jogo paia	Esse jogo e péssimo"
neg,1,"Odio	Eu baixei mais nao quer entrar :("
pos,5,"Muito. Legal	Irado"
pos,5,"Meu deus	E bm so q demorra dmaiz para carregar ta maiz mole doq fusca parado rsrsrsrr"
pos,5,"+ou-	Ate que e bom"
neu,3,"Pesssssado	Acho q os desenvolvidores poderiam reduzir um pouco o tamanho dele"
pos,4,"+ Ou -	Legalzinho"
neg,1,"Tive que comprar um telefone novo	ISSO E CHEIO DE  VÍRUS TIVE QUE COMPRAR UM TELEFONE NOVO"
neu,3,"Ainda baixando	Pelos comentarios esse jogo e bom"
neg,1,"Ñ gostei	Olha gente eu ñ gts achei mt chato mais essa é minha opinião vc pode ate gts mais ñ gts"
neg,1,"+ OU -	Eu... E bom so que a imagem e horrivel"
neg,1,"Irritante ,merda ,porcaria,lixo	Chadão esse jogo"
neg,1,"Rimde mais	Da voltade de vometa"
neg,1,"Oriveu	Nao gostei"
pos,4,"+ ou - zerei o jogo em um dia tãããão facil!!"
neg,2,"Legal	Mais ou menos ne"
neg,2,"não entendi...	agente pega a cliente lá daquela salinha q tem um monte de cliente q é com o tempo só q quando agente faz o cabelo delas agente faz certinho e elas ñ gostam e tem vezes q ñ tem o cabelo q elas querem então jogo é bom só q precisam melhorar isso...por isso so vou dar duas estrelas"
pos,5,"Ótimo	Não travou, e eu Amei! Muito bom."
pos,4,"Legal	4 estrelas pq tem bug"
pos,5,"Muitoooooo bommmmm	Muito bom muito mesmo"
neg,2,"Nao e tao legal	Nao e legal pq vc so escolhe a cor do cabelo tem que melhorar em  E demora muiti pra baixa perdi meu tempo"
neg,1,"Horrivel	Ruim pra caralho ODIEI nao recomendo!"
neg,1,"Não gostei	A única coisa que tem nesse jogo é: escolher o modelo e aa cor do cabelo"
neg,2,"Lo	Eu dou 2   porque nao sei como  e o jogo mas parese ser fixe"
neu,3,"E ruim de mais so.trava"
pos,5,"Samsung galaxy poquet	Ainda ta baixando mas eu percebi que a maioria,das coisas ruins que o povo dis dos jogos acontecem com o samsung galaxy y"
pos,5,"Legal	Nossa vc tava sr pq meu voi rapido"
neg,1,"Chato	Nao tem nada de interessante... Desinstalei isso :("
pos,4,"Bom	Precisa de mais tons de cabelos fora isso é bom e outras roupas"
neg,1,"Loiras n são burras! :( EU SOU LOIRA COM ORGULHO! E TB SOU A MENINA MAIS INTELIGENTE DO MEU COLEGIO ;( A BURRA É VC Q CHAMOU AS LOIRAS DE BURRA :@"
neg,1,"Horrível!	Nunca vi um jogo tão ruim quanto esse, fica travando e não da pra jogar. NÃO BAIXEM! Uma estrela é muito pra esse lixo. Passar bem."
neg,1,"Ruiim ! Nao Baixem	ruim esse jogo ainda de esperar quase 2:00 pra baixar, Ainda e ruim Afff 's Super Não Recomendo , nao percam seus tempo , So Vou Dar Uma Estrela Poq e Obrigatorio !!"
pos,5,"Pareçe bom	Testar"
pos,5,"Otimo nao sei porque acham que e dificio dar	E mb"
pos,5,"Rapidissimoo	Esse pessoal que adora falar que demora o meu e o galaxy ace em menos de 2 minutos eu baixei sem caoo Ameii !!!"
pos,5,"haha pelo jeito deve ser ótimo recomendo pq instalou muito rapido e deve ser ótimo mesmo bjjss"
pos,5,"Muito bom	Perfeito só dou 5 estrelas pq n tem 100 estrelas vcs so sabem reclamar"
neg,1,"Ruim	Não gostei muito sem graça so pode mudar o cabelo porque nao a roupa tambem"
pos,4,"Leegaal	Deve ser legal so pelo nome eu nao baxei ainda entao por inquanto nao te recomendo depois q eu baxa eu te direi se vale a pena ou nao ta bjs"
neg,1,"Sei la	Não gostei muito :/"
neg,2,"Demorado	Muita demora"
neg,1,"Luísa 1 estrelaa e muito	O pior jogo do mundo não nascem vai perder seu tempo"
neg,1,"Não era o que eu pensava.	Eu queria um jogo pra cortar, lavar e pintar. Esse vc só escole o tamanho e acabou"
neg,2,"Kriis	Espero q sejah booun viiu , toou baixando aquui :-)"
neu,3,"Bom	Nao e exelente mais e bom."
neg,1,"Besta	O jogo mais besta q ja joguei"
neg,2,"Muuuuuito chato	Nao tem nada aver nao recomendo"
neg,1,"Porcaria	Nossa uma droga,a tela fica toda preta no meu Galaxy ace"
neg,1,"NÃO RECOMENDO	Uma estrela, nao é tão legal como parece ser, eu acho que precisa melhorar mais a gente so escolhe a cor do cabelo e o cabelo, e ja acabou. NÃO BAIXEM VOCÊS SO VÃO PERDE TEMPO..."
pos,5,"Facinhu…	Baixa super rapido!!Nao liguem para essas q qrem estragar a reputacao do gameツ"
neg,2,"N sei....	Parese legal mais só a loira q eu n gosto queria tudo morena loiras burras . E outra eu sei q auguem vai fala raasista to nem ai."
pos,4,"Danielly	Achei maravilhoso o jogo e tri mais por que pessoas nao conseguem baixar nao tem nada ave a marca do telefone ou se e melhor ne funciona o meu e simples nao tanto tambem e um motorola xt531 mais baixou super bem."
neg,1,"Merda	Isto não presta pra nada. Lixo com isso!"
neg,2,"Demoooooooora	Ainda nao beixei mas demooooooora d mais p carregar POHA É SÓ ISSO. Como demooooora Demora d+  véio"
pos,5,"Muito legal	Eu sou a filha deli meu nome e camile eu gostei muito dese jogo de moda"
neg,1,"Ta demorando	Hooo demora para baixar"
neg,1,"Ruim.	Porque eu nao consegui fazer o download do jogo :( !!!"
pos,5,"Baixando...	Baixando"
pos,5,"Bom	Eu amei e muito legal quem a baxar nao vai se arebemder"
pos,5,"Bom p caranba	Mtu legal,baixa super rapido e e dimais to viciada ja recomendo"
pos,5,"Bem legal.	Eu ainda tô baixando,mais eu jogava muito no celular do meu irmão,eu recomendo."
pos,5,"Gosteiii	E muito bom gostei parabens...:)"
neg,1,"Nao abre o jogo rui nao baixem	Muito ruim o jogo foi ate rapido para baichar mas na hora de entrar n o jogo ele nao abre a tela fica preta"
neg,1,"Ruin	Eé mto Idiota ...  Não istalem ..."
pos,5,"Otimo	muito bom super rapido e as bonecas estilosas"
neg,1,"nao gostei	uma bosta"
neg,1,"CHATO	Esse jogo e uma chatice nao baixem"
neu,3,"Ta	O meu demorou"
neg,1,"Detestei	Que jogo feio , armaria"
pos,5,"Ameeei esse jogo.	Bonecas muito estilosas,experimente!"
neg,1,"Naum sei,ainda nao carregou	Muiito lento,to vendo q naum vo gostar !!"
neg,1,"ruim	aaaa relosucao e horrivél"
pos,5,"Muito bombom	No meu tablet ta indo rapidinho"
pos,4,"Marco	Minha filha adorou"
pos,5,"Otimo que porcaria  parece us filha da"
pos,5,"Legal	E bem legal demora 10 segundos para nao exagerar"
pos,5,"Bom	Eu gostei do jogo!"
neu,3,"queria outro jogo mas...	queria outro jogo mas nao tem outro entao vai esse msm pf recomendem Algum jogo pff"
pos,5,"muito bom msm	muito"
pos,5,"Tho abaixaando ainda	Deve ser legal os comendarios  sao legais minha ima queri por queri tai lehh....:-*"
neg,1,"Tata	Demora muiitooo pra baixa"
pos,5,"5 estrelas	O jogo é super fantástico adorei"
neg,2,"N gostei	Lento,ruim,simples e fraco."
pos,5,"Uau	Nao demora para baixar no meu tablet so durou 4segundos ate perdi a conta nos dedos .meu tablet e pequeno mais baixa super rapido :-)"
neg,1,"Horrivel	Mt chato . Nada avee esse jogo"
neg,1,"Coisa chata	Jogo horrivel"
neg,1,"Orrivel	No pc e um pouquinho melhor"
neg,2,"nao...	o jogo é mt simples prrecisa de algo mais [2 estrelas]"
neu,3,"Ru nao aprovo pw ainda nao joguei mas deve aer mt legal"
pos,5,"Dimais	Esse jogo e legal mesmo ja joguei no cpu(computador) ele e demais porque estimula a criatividades com os cabelos rsrs"
neu,3,"Tô baixando"
neg,1,"Demora d+++	Se o jogo e bom n sei , mas demora muito para baixar Nao recomendo!!!"
neg,1,"Ruim	Afff jogo chato ja joguei um melhor do que esse nao sei como as pessoas botam 5 estrelas nao do menos pq nao da :-("
neg,1,"Não gostei	O grafico é horrivel,e não tem graça alguma."
neg,1,"Da pro gasto eu acho	Eu acho que deve ser bom vou ver e depois eu volto"
pos,4,"Muito legal mesmo	Esse jogo deve ser muito legal"
pos,5,"Lohana	Amei  e quen diz que ruim e um idiota"
neg,1,"Vixxx!	Demora demaais pra baixar,credo!"
neg,1,"Galaxy Y	Horrível não gostei  só não dou zero porque num da"
neg,1,"O trem huim so merda"
pos,5,"Ótimo	Esse jogo e muito bom baixa eu recomendo ele"
pos,4,"Tô baixando	Parece ser bom"
neu,3,"Baixando	Sera q er bom?"
neg,1,"gyhg	Uma merda jogo de bebezinho"
pos,4,"Adogo mais  demora !!!"
pos,5,"Toh baixandooo	Alguns de voces me recomendem um jogo por favor th eu precisoooooooo"
pos,5,"Muito bom.....gostei...."
pos,5,"Jogo	Parece ser mto legal"
neg,1,"q jogo mais xato!	Nada a ve quem critika esta dando um aviso q o jogo nao presta tipo esse fika tremido alem de ser xato!"
pos,5,"Excelente	Gostei  muito  do  jogo"
pos,4,"Boooom demais mas...	Mas eu imjuei sem querer ofender"
pos,4,"Legalzinho	Demora muito a carregar!!! Mas vale a pena!!!"
neg,1,"Ruim	Achei a imagem horrivel e o jogo pior."
neg,1,"E uma	E uma porcaria esse jogo nao baixe isso."
neu,3,"jogo bom	esse jogo e bom mais o grafico e meio ruim ..."
neg,2,"00000	Devia ser bom mas nao da no meu"
pos,5,"Muito bom	Eu to baixando mas deve ser bom caramba posiçovou dar 5 estrelas"
neg,1,"Ruim	Nao é Chatoo Mais Nao é Legal Pideria Ser Muito Mais Melhor Istalei e Desistalei Porque é Ruim..."
neg,1,"Merda de jg.	Ese jg é uma porcaria..."
pos,5,"Bom	Olha eu acho bon p criançaa,, pq oculpa tempo bjs recomendo è bom :)"
pos,5,"Besta	Ja vir melhores"
pos,5,"amei	gostei"
pos,5,"Recomendo	Adorooo. Ps. So critica quem e bando de desocupadas"
pos,5,"bom mesmo	Muito bom já baixei e to jogando legal demais"
pos,4,"Exelente jogo"
pos,5,"lindoo	recomendooo"
pos,5,"Amoo	Eu sempre amei esse jogo.Recomendo."
neg,1,"Ruim	Pessimoooooooooo. Não baixem. Não pegou no meu  galax y . É uma droga!!!"
neg,1,"Horrivell	Ñ baixem é uma porcaria . Ñ recomendo  :-p"
neg,1,"Um lixo não recomendo"
neg,1,"To baixando	Num ligo paa comentarios escrotos fodase. Todo mundo ass Raphaela jenifer"
pos,5,"Po demais	O"
neg,1,"Enjuado	Não entendo nada dos sentido e chato de mais perdi meu tempo"
neg,1,"Lixo	Um lixo ñ baixem"
neg,2,"Espero que seja bom, estou ansiosa..! :*"
neg,1,"Pessimo	Horrivel nao baixem pois vai se so perda de tempo"
neg,2,"É mais ou menos	Nao é muito legal naun mas quem gosta gosta e eu nao gostei muito entaum desinstalei cada um em sua opiniao"
neg,1,"Nao gostei	O jogo e horrivel para quem for instalar um jogo olhe antesnos comentarios para se certificar de que ele e bom eu aconselho a nao intalar este jogo pois e muito chato"
pos,4,"menina do lixo vc que e um lixo	Menina do"
neg,1,"Ruim	Horrivel não baixem ... Pelo menos eu nao gostei .."
pos,5,"E daora sim	O garota di lixo vai cata lixo lá no asfalto esse jogo e muito divertido e vê se para de Xingar vc e muito minuta pra isso."
neg,1,":-P	Sem graçaaa"
pos,5,"Amei	Ola pexoal eu xou de moxambique   Exto baixando parexi mi bom."
neg,1,"Lixo. Porcaria. No	No comeso. O. Jogo. Tava. Com. A. Tela. Branca. E escrido. O. Nome. Do. Jo. E. Ai. Quando comeso o jogo. Eu. Temtav a colocar. O. Cabelo. E. Ropa. Na. Menina. E.          Naadaaaaa. Jogo. Ruim."
neg,1,"lixo	esse lixo de jogo nao pega no meu celular , e além de tudo trava ."
pos,5,"debora	eu amei d+ fiz varios modelos e usei todos aprovo geral. bjssssssss"
neg,1,"Péssimo so dei a Estrela  _pq se eu nao colocasse nao falaria"
pos,5,"Aamooo jogos assim véi"
pos,5,"té	muito bom"
neg,1,"Pessimo nenhum desses jogos de salao de beleza presta no meu galaxy"
pos,5,"Recomendo	Cabelos lindos"
neg,1,"Bleeee	Podre. imagem pessima e borrada"
pos,5,"Sofia	Gosto gosto adorei amei *****"
pos,5,"Excelente	Legal"
neg,1,"Horrível	Horrível uma bosta trava mt e eh chato."
neg,1,"Jaquelin Castedo	Neem consegui jogar. Ele solta pum no cachorro eo jogo acaba. Grande merda"
neg,1,"Nojento e horrivel...	Numca vi jogo mais idiota na vidaaa"
neg,2,"Dá pra rir	Até que é engraçado, agora não entendi porque quando acaba o tempo ele voa pra cima kk?"
neg,1,"Atualização	Depois dessa atualização sempre fecha o jogo, quando completa a missão ou quando perde"
neg,1,"Lixo	Este jogo e uma verdadeira bosta nem pra criança de cinco anos serve :-\"
neg,1,"Ruim!	É um jogo fraco e sem graça! O momento mais esperado, o flato propriamente dito, decepciona com um ruído de foguete, que faz o \"homem peido\" voar."
neg,1,"lixo	horrivel ate barbie e melhor"
neg,1,"Pessimmmoooooooo	Chatissi so ja que voces nao tam nada para fazer vai peidar la na china"
neg,1,"Péssimo	Não perca seu tempo baixando issi"
neg,1,"Nao baixem e uma merda	Nunca so pode ser uma idiotise"
neg,1,"Uma porra	Este app é uma porra do in serno seri eu queria un zero mas deu uma estrela"
neg,1,"Oiieee♥♥♥	Gente não acreditando neles pq vcs vai ver se é +ou-entendeu a parada bjs xauuuu"
neg,1,"Pecimo	Ô besteira!"
neg,2,"Porcaria	N vale a pena baixar desinstalando"
neg,1,"Horrível	Nao entemdi nada Perdi meu tempo atoa"
pos,5,"Otimo	Muito bom engraçado"
neg,2,"Em	M"
neu,3,"Bom	Nao achei tanta graça nao."
neg,1,"Porcaria	Esse jogo e uma bosta!!!!!!!!"
neg,1,"Horrível	Impossível jogar, jogabilidade péssima."
neg,1,"Uma merda	E muito ruim n recomendo baixar"
neg,1,"Lixo	'-'so naum dou 0 estrela pq naum da isso e o significado de ''jogo merda"
pos,5,"Muito. Bom	Muito engraçado"
neg,1,"Porcaria  odiei:-(	Esse jogo de bosta nao gostei e nao recomendo achei uma porcaria nem intendi, se encontrace o cara que fez esse jogo eu daria para ele a noto que  ele merecia que e a nota zeeeeeeeeeeeeeeeroooooooooooooo..."
neg,1,"Horrivel	Pensei q ia baixar algo engraçado mas é muito chato, nao está definido direito o q se deve fazer pois nao funciona nada! E quando voce pensa q vai acertar o controle nao t obedece, enfim totalmente sem logica."
neg,1,"Samsung galaxy y	Esse jogo e horrivel se fosse possivel eu daria zero quem enventou esse jogo e uma pessoa muito loucaa."
neg,1,"Só pode ser macumba	Que porcaria !!!! Eu perdi tempo e gastei toda minha bateria pra baixar esse app e não valeu porcaria nenhuma, pelo amor de Deus não baixem esse cocô de cavalo esmagado e molhado !!! Kkkkk porque senão vai acontecer a mesma coisa com vcs !!! *-*"
neg,1,"PORRAAAAAAAA!!!	Tomar no cu"
neg,1,"Podre	App bobo da poxa vei.essa mulher deve achar que esse cara ao lado e' 1 f.d.p."
neg,1,"NAO PERCAM O TEMPO BAIXANDO ESSE LIXO!	Um lixo nem tem graça e mal elaborado!!"
neg,1,"Muito lixoo	Mt bobo,pra quem e bobo ne...."
neg,1,"Bostona	Isso é um lixo, o cara que fez é um idiota, e esse leso,que nao quer peidar CAGA LOGO VEADO"
neg,1,"Vaginaldo	Aplicativo falho, provoca travamentos, nao acrescenta nada de bom. Os criadores do mesmo, qdo o inventaram, provavelmente estavam penteando os cabelos do CU com um garfo."
pos,5,"Cris	Gostei"
neg,1,"Droga	Aparece um monte de coisas e nao abre a jogo"
neg,1,"O pior jogo do mundo	Muito ruin o pior jogo do mundo nunca mais jogo"
neg,1,"Ruim	Merda esse jogo é muito idiota"
neg,1,"chato	orroroso nao gostei credo"
neg,1,"É uma droga esse jogo"
neg,1,"Horrível	Jogo ridículo e sem graça ,quem criou essa bosta devia se envergonhar."
neg,1,"Jogo pessimo	Qem esta lendo noa baixe este jogo que e pesimo se eu pudesse nao dava nenhuma estrela"
pos,5,"gianluca adaime	muito legal show de bola"
neg,1,"Ok né	Meu deus esse app é horrível agora que inventaram esse jogo pra android me sinto envergonhado de ter um aparelho com esse sistema"
neg,1,"Ruim...	Toda hora o jogo para,porisso so vou dar uma estrela...."
pos,5,"Jogo foda	Joguim foda"
neg,1,"Afssss	Velho, de boa... o jogo é uma verdadeira porcaria!! Mano não baixe isso... é perda de tempo...pronto baixe star girl, 4shared, temple run , gta, alguma coisa mas não baixe isso..."
neg,1,"Merda	Q lixo!!!!!!!"
neg,1,"Entrem point blank sem usa hack	Jogo lixoooo vei meu deus"
neg,1,"que jogo tão faio	Este jogo é uma merda ão primairo era todo muito bonito mas na verdade é todo muito faio. Mais vale o que tai cabelos no cu mas nao é gratis é so 0; 75 €  ;"
neg,1,"Horrivel	Nunca vi nem pegar pega eu baixei e me arrependi nao baixem e um horro baixem falando em crepuculo edward e melhor :-)"
pos,4,"Pode a abacha	E bom faz agente rir"
neg,1,"Horrivel	Esse jogo é horrivel ,é uma merda."
pos,5,"Demais	Achei muito engraçado HIHAUSHUAHSUAHSUAUS MORRI"
neg,1,"Péssimo e horrível	Muito besta e sem graça e vc n vai saber o que fazer pq é em inglês Esse jogo é simplesmente horrível"
neg,1,"Nada a ver	Nada a ver esse jogo sem graça nem uma . QM invento isso não teve criatvidade"
neg,1,"Uma bosssstaaaaa	Pense numa poiquera!"
pos,5,"lixo	pior jogo que eu ja bachei é uma bosta"
neg,1,"Merda 1 Notificações	Nem criança gosta.... Porcaria"
neg,1,"Ruim d mais	Isso não presta"
neg,1,"Cocô	Não presta pra nada esse cu"
neg,2,"Não gostei.	Não consegui entender o jogo"
pos,5,"Engraçado	Muitas risadas com esse jogo, vc tem q peidar quando passa os carros para ninguém escutar... hahaha"
neg,1,"perda de tempo	nunca vi um jg mais lixo do qe esse."
neg,1,"Idiota	O Play Store, deveria evitar a publicação desses jogos idiotas"
neg,1,"oriveu	uma merda quem tem coraje de chamar iso de jogo? cosa sem graça..."
neg,1,"Vir porta é essa puta	Nossa que costa de jogo é essa puta do cassete."
neg,1,"Orrivel	E uma porcaria demora carregar tinha que colocar uma aplicativo que não demora"
neg,1,"chato	Esse jogo é o jogo mais ruim do mundo"
pos,5,"BoBom"
pos,4,"da hora	Da pra se destrair"
neg,1,"Pessimo uma porcaria	Odiei pior app que ja vi e tambem nao entendi como joga"
neg,1,"Lixo	Perda de tempo nAo existe coisa pior"
neg,1,"Um cu uma bosta do cu	Um cu do caraio e uma merda  da porra da merda"
neg,1,"Q q issu	Isso nem com correção tem geito ,google play precisa começar avaliar app antes de colocar na loja mesmo que não seja pago tem que ter fundamentos os app meu Android não e lixeira."
neg,1,"Aff	Que merda jogo horrivel"
neg,1,"Ruim	Muito ruim não carrega nunca não baixem!!!!!!!!!"
neg,1,"Ruim	....................................lixoso.........................."
neg,1,"Jogo podre e sem noção	O filho da puta q fez isto é um arrombado vai enfiar um toco de madeira nesse seu cú infeliz desgraçado pra ver se deixa de ser arrombado"
pos,5,"Legalzinho	O jogo eh legal! Dá pra distrair!"
neg,1,"Odiei	O pior app de tds e horrivel,péssimo e qem enventou isso deve ser um fdp!!!"
neg,1,"e uma porcaria	nao perca seu tempo baixando isso porque e uma porcaria!!!"
neg,1,"Ruim	Uma porcaria"
neg,1,"Q isso	Q porra e essa...."
neg,1,"Sidney	PorcariA esse jogo"
neu,3,"Ótimo	Esse app é TOP"
neg,2,"Ainda que nao baixei	Só pelo o visual do aplicativo deu para percebe q nao valer nada!!!"
neg,1,"Ruim	Vai a merda quem evento ISO  Sitivese como dar nem:uma estrela eu faria isso"
neg,1,"Pior jogo do mundo	Nossa jogo muito lixo nao tem nada a ver isso ai"
neg,1,"Muito ruim	Esse app é um lixo ! Não baixem,é perda de tempo"
neg,1,"Ridiculo	Primeiro como que se joga?,Segundo,a tela e uma merda para não falar outra coisa,e eu não aconselho essa poha de jogo"
neg,1,"HORRÍVEL	Joguinho mais besta , mais que povo sem criatividade ."
neg,1,"Ruim	Orrivel vc não sabe nem como joga é uma droga não baixem."
neg,1,"Ridiculo	Ridiculo, essa é a palavra q melhor define esse joguinho bosta."
neg,1,"Desgraça	Dei so uma estrela nessa desgraça quem inventou uma porrquera  dessa"
neg,1,"Bom	Ruim de mais..."
